Site,111,112,121,122,123,124,131,132,133,141,142,211,212,213,221,222,223,231,241,242,243,244,311,312,313,321,322,323,324,331,332,333,334,335,411,412,421,422,423,511,512,521,522,523,1,11,12,13,14,2,21,22,23,24,3,31,32,33,4,41,42,5,51,52
B0142,0.0,2612325.09140015,3229955.97921753,636598.031097412,0.0,0.0,0.0,0,0.0,0.0,0.0,18793.7431640625,0,0,0.0,0,0,0.0,0,175011.545410156,395898.963317871,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,6478879.101715093,2612325.09140015,3866554.0103149423,0.0,0.0,589704.2518920895,18793.7431640625,0.0,0.0,570910.508728027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0037,0.0,1111995.98535156,3175634.04248047,668827.523925781,1037133.20410156,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,10333.5009765625,0,0.0,174011.518066406,0,0,0,0,0,0.0,0,0,50866.2705078125,0.0,839781.26953125,0,0,0.0,5993590.755859371,1111995.98535156,4881594.770507811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184345.0190429685,0.0,10333.5009765625,174011.518066406,50866.2705078125,0.0,50866.2705078125,839781.26953125,839781.26953125,0.0
B0116,0.0,4836128.62246704,379830.529693604,313846.934143066,0.0,0.0,0.0,0,0.0,1046995.86312866,130282.971923828,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,361498.434295654,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,6707084.921356199,4836128.62246704,693677.4638366699,0.0,1177278.835052488,0.0,0.0,0.0,0.0,0.0,361498.434295654,361498.434295654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0012,213419.497009277,3756404.96887207,2068584.68789673,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,35584.8441772461,254819.361236572,0,253441.670043945,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,486328.32611084,0.0,0,0,0.0,6038409.153778076,3969824.4658813467,2068584.68789673,0.0,0.0,290404.2054138181,0.0,0.0,0.0,290404.2054138181,253441.670043945,253441.670043945,0.0,0.0,0.0,0.0,0.0,486328.32611084,486328.32611084,0.0
F0019,0.0,1091210.42456055,386981.923828125,263811.391357422,0.0,0.0,0.0,0,0.0,0.0,1748276.84057617,1588807.51635742,0,0,0.0,0,0,0.0,0,1235650.63574219,0.0,0,753844.611083984,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,3490280.580322267,1091210.42456055,650793.315185547,0.0,1748276.84057617,2824458.1520996103,1588807.51635742,0.0,0.0,1235650.63574219,753844.611083984,753844.611083984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0020,0.0,584213.342285156,0.0,0.0,0.0,0.0,0.0,0,189747.379882813,0.0,3231553.53417969,2058228.8059082,0,0,0.0,0,0,0.0,0,672737.378662109,0.0,0,180261.079833984,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,151841.849609375,0,0,0.0,4005514.256347659,584213.342285156,0.0,189747.379882813,3231553.53417969,2730966.1845703092,2058228.8059082,0.0,0.0,672737.378662109,180261.079833984,180261.079833984,0.0,0.0,0.0,0.0,0.0,151841.849609375,151841.849609375,0.0
F0041,0.0,0.0,3383665.9453125,256493.796875,0.0,0.0,0.0,0,0.0,353662.384277344,26667.5053710938,3048093.76074219,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,4020489.6318359375,0.0,3640159.7421875,0.0,380329.8896484378,3048093.76074219,3048093.76074219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0043,0.0,1300245.02490234,760839.832519531,0.0,0.0,1040982.79492188,0.0,0,0.0,0.0,236533.076171875,3729982.66210937,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,3338600.728515626,1300245.02490234,1801822.627441411,0.0,236533.076171875,3729982.66210937,3729982.66210937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0075,0.0,1687705.02246094,442279.988769531,3378.38330078125,0.0,0.0,0.0,0,0.0,0.0,0.0,4935219.98779297,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,2133363.3945312523,1687705.02246094,445658.37207031227,0.0,0.0,4935219.98779297,4935219.98779297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0065,1520009.69921875,3352559.23632812,1017840.07910156,920595.562011719,0.0,0.0,0.0,0,0.0,257578.751464844,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,7068583.328124992,4872568.935546869,1938435.641113279,0.0,257578.751464844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0067,0.0,710285.778076172,2077216.10131836,368233.994628906,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,8459.3544921875,0,330430.776367188,0.0,0,2637119.64770508,641293.265380859,295544.444091797,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,3155735.8740234384,710285.778076172,2445450.095947266,0.0,0.0,338890.1308593755,0.0,0.0,8459.3544921875,330430.776367188,3573957.357177736,3573957.357177736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0163,3145849.53204346,3312319.31219482,491891.362915039,24778.4909362793,0.0,0.0,0.0,0,0.0,93744.6553955078,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,7068583.353485106,6458168.844238279,516669.8538513183,0.0,93744.6553955078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0140,1011569.08172607,2091070.02456665,1258021.49099731,538823.439727783,0.0,0.0,0.0,0,0.0,2016852.72787476,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,152246.591766357,0.0,0,0,0.0,6916336.764892573,3102639.10629272,1796844.930725093,0.0,2016852.72787476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152246.591766357,152246.591766357,0.0
B0045,0.0,2367816.74124146,0.0,605006.524169922,238932.434631348,0.0,0.0,0,0.0,0.0,0.0,1130439.95571899,0,0,0.0,0,0,443384.814025879,0,734078.651031494,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,612640.713012695,0,0,0,0,0,0.0,0,0,306948.947723389,221373.705291748,154451.57043457,0,0,253509.29864502,3211755.70004273,2367816.74124146,843938.95880127,0.0,0.0,2307903.420776363,1130439.95571899,0.0,443384.814025879,734078.651031494,612640.713012695,0.0,0.0,612640.713012695,306948.947723389,0.0,306948.947723389,629334.574371338,375825.275726318,253509.29864502
B0041,274290.186706543,2904582.32806396,180206.404571533,0.0,0.0,0.0,0.0,0,0.0,0.0,207060.823608398,1572589.85525513,0,0,0.0,0,0,415080.437347412,0,1226166.97497559,287158.695159912,0,0.0,0.0,0.0,0,0.0,0,0.0,1447.64553833008,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,3566139.7429504343,3178872.514770503,180206.404571533,0.0,207060.823608398,3500995.9627380436,1572589.85525513,0.0,415080.437347412,1513325.6701355018,1447.64553833008,0.0,0.0,1447.64553833008,0.0,0.0,0.0,0.0,0.0,0.0
B0037,0.0,1736994.60470581,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,268512.458251953,3152034.03961182,0,0,0.0,0,0,231087.611175537,0,1335673.22207642,0.0,0,0.0,33697.2392578125,310584.18057251,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,2005507.0629577632,1736994.60470581,0.0,0.0,268512.458251953,4718794.872863777,3152034.03961182,0.0,231087.611175537,1335673.22207642,344281.4198303225,344281.4198303225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0043,0.0,394398.518035889,0.0,0.0,1363595.51254272,0.0,0.0,0,0.0,0.0,0.0,2969686.46566772,0,0,0.0,0,0,1000231.91998291,0,1103966.3649292,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,236704.572143555,0.0,0,0,0.0,1757994.030578609,394398.518035889,1363595.51254272,0.0,0.0,5073884.75057983,2969686.46566772,0.0,1000231.91998291,1103966.3649292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236704.572143555,236704.572143555,0.0
B0039,695285.091278076,2951602.03225708,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,460938.447814941,701199.262268066,0,0,0.0,0,0,287193.847686768,0,218262.696289062,287158.695159912,0,0.0,0.0,0.0,0,0.0,0,0.0,354435.544464111,0,0,0,0,0,0.0,0,0,348763.866577148,0.0,0.0,0,0,763743.869049072,4107825.571350097,3646887.1235351562,0.0,0.0,460938.447814941,1493814.5014038081,701199.262268066,0.0,287193.847686768,505421.391448974,354435.544464111,0.0,0.0,354435.544464111,348763.866577148,0.0,348763.866577148,763743.869049072,0.0,763743.869049072
F0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1563095.71362305,0,678032.878417969,0.0,0,3672906.25952148,913477.386962891,225823.213623047,0,0.0,0,15247.9182128906,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2241128.592041019,0.0,0.0,1563095.71362305,678032.878417969,4827454.778320309,4812206.860107418,15247.9182128906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0059,0.0,868468.421905518,370510.660827637,258551.594482422,0.0,0.0,0.0,0,0.0,0.0,0.0,810875.876708984,0,0,0.0,0,0,2062408.92614746,0,1382229.25106812,225457.146118164,0,331927.203979492,0.0,299856.894805908,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,458297.38104248,0.0,0,0,0.0,1497530.677215577,868468.421905518,629062.2553100591,0.0,0.0,4480971.200042728,810875.876708984,0.0,2062408.92614746,1607686.397186284,631784.0987854,631784.0987854,0.0,0.0,0.0,0.0,0.0,458297.38104248,458297.38104248,0.0
B0093,0.0,532140.857604981,0.0,0.0,0.0,0.0,488752.02734375,0,0.0,0.0,0.0,2350785.95822144,0,0,0.0,0,0,690662.511566162,0,2290247.18161011,328326.247009277,0,387668.571655273,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,1020892.884948731,532140.857604981,0.0,488752.02734375,0.0,5660021.89840699,2350785.95822144,0.0,690662.511566162,2618573.428619387,387668.571655273,387668.571655273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0055,0.0,1290453.35546875,1858243.49707031,0.0,0.0,0.0,126121.719726563,0,0.0,0.0,0.0,2877458.97363281,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,916305.840332031,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,3274818.5722656227,1290453.35546875,1858243.49707031,126121.719726563,0.0,2877458.97363281,2877458.97363281,0.0,0.0,0.0,916305.840332031,0.0,916305.840332031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0057,0.0,2579087.83886719,1536208.94433594,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2953286.56689453,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,4115296.7832031297,2579087.83886719,1536208.94433594,0.0,0.0,2953286.56689453,2953286.56689453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0017,0.0,238272.635498047,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,958009.792602539,0,0,0.0,0,0,4409382.93505859,0,1462917.98620605,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,238272.635498047,238272.635498047,0.0,0.0,0.0,6830310.713867179,958009.792602539,0.0,4409382.93505859,1462917.98620605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0021,0.0,295691.775390625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,490212.239990234,0,0,878436.087646484,0,0,297058.611328125,0,2754421.88867187,38828.3432617187,0,535220.8828125,0.0,1778713.53515625,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,295691.775390625,295691.775390625,0.0,0.0,0.0,4458957.170898432,490212.239990234,878436.087646484,297058.611328125,2793250.2319335886,2313934.41796875,2313934.41796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0029,0.0,294379.45703125,0.0,0.0,0.0,0.0,295194.81640625,0,252180.40625,0.0,1560227.2265625,3488306.92529297,0,0,0.0,0,0,0.0,0,774091.756835938,0.0,0,404202.673339844,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,2401981.90625,294379.45703125,0.0,547375.22265625,1560227.2265625,4262398.682128908,3488306.92529297,0.0,0.0,774091.756835938,404202.673339844,404202.673339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0033,0.0,28109.7490234375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,354846.223144531,0,0,0.0,0,0,283617.209472656,0,798337.174804688,0.0,0,1354370.80810547,1818607.70703125,2026127.22265625,0,403417.223144531,0,1150.01953125,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,28109.7490234375,28109.7490234375,0.0,0.0,0.0,1436800.607421875,354846.223144531,0.0,283617.209472656,798337.174804688,5603672.980468751,5199105.73779297,404567.242675781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0031,0.0,342201.266601562,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,264.1171875,0,0,0.0,0,0,4599037.72021484,0,0.0,0.0,0,2127080.28759766,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,342201.266601562,342201.266601562,0.0,0.0,0.0,4599301.83740234,264.1171875,0.0,4599037.72021484,0.0,2127080.28759766,2127080.28759766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0096,0.0,5206697.24020386,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,445808.694549561,0,0,0.0,0,0,0.0,0,260147.289672852,936409.660369873,0,0.0,0.0,219520.472015381,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,5206697.24020386,5206697.24020386,0.0,0.0,0.0,1642365.644592286,445808.694549561,0.0,0.0,1196556.950042725,219520.472015381,219520.472015381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,194534.061431885,0.0,0,0,0.0,0,0,914975.638549805,0,0.0,0.0,0,844723.810699463,2538647.24954224,68651.7610778809,0,0.0,0,697988.903137207,0.0,0,0,0,0,0,1809061.9331665,0,0,0.0,0.0,0.0,0,0,0.0,194534.061431885,0.0,0.0,0.0,194534.061431885,914975.638549805,0.0,0.0,914975.638549805,0.0,4150011.724456791,3452022.821319584,697988.903137207,0.0,1809061.9331665,1809061.9331665,0.0,0.0,0.0,0.0
B0017,0.0,1755394.82446289,3380.72317504883,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,981187.386444092,0,419758.034484863,195421.064819336,0,744417.421112061,1097484.26599121,1871539.63323975,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,1758775.5476379388,1755394.82446289,3380.72317504883,0.0,0.0,1596366.485748291,0.0,0.0,981187.386444092,615179.099304199,3713441.3203430213,3713441.3203430213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,269517.652557373,0,0.0,0.0,0,664275.778930664,1572155.90209961,3620487.67150879,0,0.0,0,0.0,0.0,0,0,0,0,0,942146.348846436,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,269517.652557373,0.0,0.0,269517.652557373,0.0,5856919.352539064,5856919.352539064,0.0,0.0,942146.348846436,942146.348846436,0.0,0.0,0.0,0.0
B0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,213105.907897949,5146666.34255981,1330174.08380127,0,0.0,0,0.0,0.0,0,0,0,0,0,378637.021270752,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6689946.3342590295,6689946.3342590295,0.0,0.0,378637.021270752,378637.021270752,0.0,0.0,0.0,0.0
B0077,0.0,431687.962005615,0.0,117555.693511963,0.0,0.0,0.0,0,0.0,0.0,0.0,5628239.41455078,0,0,0.0,0,0,0.0,0,359803.991668701,531296.291595459,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,549243.655517578,431687.962005615,117555.693511963,0.0,0.0,6519339.6978149405,5628239.41455078,0.0,0.0,891100.2832641599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0105,0.0,681017.171386719,509830.558898926,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5559084.41647339,0,0,0.0,0,0,0.0,0,307980.588104248,10670.6181335449,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,1190847.730285645,681017.171386719,509830.558898926,0.0,0.0,5877735.622711183,5559084.41647339,0.0,0.0,318651.2062377929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0103,0.0,463713.846893311,0.0,0.0,0.0,0.0,1160708.02127075,0,0.0,0.0,30032.1242675781,393100.721740723,0,0,0.0,0,0,480166.325805664,0,2385882.13345337,86520.212310791,0,539429.651702881,624566.891326904,904463.426879883,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,1654453.9924316392,463713.846893311,0.0,1160708.02127075,30032.1242675781,3345669.393310548,393100.721740723,0.0,480166.325805664,2472402.345764161,2068459.969909668,2068459.969909668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0039,0.0,45846.830078125,400874.649414063,229919.18359375,0.0,0.0,0.0,0,39893.40625,0.0,0.0,4998301.15283203,0,0,0.0,0,0,443606.088378906,0,73788.4169921875,0.0,0,557700.110351562,0.0,278653.533203125,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,716534.069335938,45846.830078125,630793.833007813,39893.40625,0.0,5515695.658203124,4998301.15283203,0.0,443606.088378906,73788.4169921875,836353.643554687,836353.643554687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B0032,0.0,2271066.32269287,1005539.90301514,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2012515.76821899,0,0,0.0,0,0,0.0,0,575714.470092774,0.0,0,768364.788635254,0.0,435382.101837158,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,3276606.22570801,2271066.32269287,1005539.90301514,0.0,0.0,2588230.238311764,2012515.76821899,0.0,0.0,575714.470092774,1203746.890472412,1203746.890472412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0045,0.0,1136872.59741211,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5368495.29443359,0.0,0,0,0.0,0,0,0.0,0,225684.967529297,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,337530.494384766,0,0,0.0,6505367.8918457,1136872.59741211,0.0,0.0,5368495.29443359,225684.967529297,0.0,0.0,0.0,225684.967529297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337530.494384766,337530.494384766,0.0
F0059,0.0,213146.641845703,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5936771.578125,0,0,0.0,0,0,0.0,0,251054.338378906,0.0,0,667610.79296875,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,213146.641845703,213146.641845703,0.0,0.0,0.0,6187825.916503906,5936771.578125,0.0,0.0,251054.338378906,667610.79296875,667610.79296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F0061,0.0,2735731.53515625,101773.454101563,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1270136.91088867,0,0,0.0,0,0,476003.396240234,0,0.0,0.0,0,2484938.06420898,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,2837504.989257813,2735731.53515625,101773.454101563,0.0,0.0,1746140.307128904,1270136.91088867,0.0,476003.396240234,0.0,2484938.06420898,2484938.06420898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
